index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
28,Cora,SAGEConv,,mean,3,130,4.509103298187256,0.9644506001846722,0.9594900228505068,0.8892988929889298,0.8830539761397446
29,Cora,SAGEConv,,mean,3,130,4.591945171356201,0.971375807940905,0.9691887448341836,0.8653136531365314,0.8545632423294686
30,Cora,SAGEConv,,mean,3,130,5.09235954284668,0.9672206832871652,0.9621938978473896,0.8763837638376384,0.8672376806465104
31,Cora,GATConv,1.0,mean,1,140,2.3847689628601074,0.8868882733148661,0.8812261326030983,0.8321033210332104,0.8263576011749368
32,Cora,GATConv,1.0,mean,1,140,2.526730537414551,0.8933518005540166,0.8879866156281901,0.8099630996309963,0.7848224830155944
33,Cora,GATConv,1.0,mean,1,140,2.8597447872161865,0.8873499538319483,0.8811567541564462,0.8210332103321033,0.8051796584904544
34,Cora,GATConv,1.0,mean,1,140,2.695943593978882,0.8767313019390581,0.8685767860075914,0.8284132841328413,0.8127416446308212
35,Cora,GATConv,1.0,mean,1,140,3.375341892242432,0.88134810710988,0.8708199140343519,0.8247232472324724,0.8085592000717579
36,Cora,GATConv,1.0,mean,2,110,2.631427764892578,0.9053554939981532,0.8946900254403644,0.8763837638376384,0.8703396452480374
37,Cora,GATConv,1.0,mean,2,110,3.026534080505371,0.9062788550323176,0.8959519179992732,0.8523985239852399,0.8293701863884584
38,Cora,GATConv,1.0,mean,2,110,2.797095537185669,0.907202216066482,0.8975523561281863,0.8819188191881919,0.8678429272669409
39,Cora,GATConv,1.0,mean,2,110,2.6422760486602783,0.9035087719298246,0.8915559545384701,0.8800738007380073,0.8703156831212449
40,Cora,GATConv,1.0,mean,2,110,2.8895156383514404,0.8910433979686058,0.8738847723025808,0.8247232472324724,0.800238563344859
41,Cora,GATConv,1.0,mean,3,110,3.481652021408081,0.8988919667590027,0.8867077845589113,0.8708487084870848,0.8655382190803013
42,Cora,GATConv,1.0,mean,3,110,3.5132837295532227,0.8559556786703602,0.7970527086472271,0.8210332103321033,0.7592692288264716
43,Cora,GATConv,1.0,mean,3,110,4.39680814743042,0.8864265927977839,0.8726510753015183,0.8450184501845018,0.83980119546842
44,Cora,GATConv,1.0,mean,3,110,3.677828788757324,0.8938134810710988,0.886144899964242,0.8726937269372693,0.8651703304048449
