index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
50,Cora,SGConv,1.0,,1,150,6.316070556640625,0.8924284395198523,0.8878292038014746,0.8394833948339483,0.8211250840151846
51,Cora,SGConv,1.0,,2,160,7.508327960968018,0.9187442289935364,0.9105477716644472,0.8726937269372693,0.8699424805068923
52,Cora,SGConv,1.0,,2,160,7.499066114425659,0.9062788550323176,0.8991459458127782,0.8911439114391144,0.8581192775472143
53,Cora,SGConv,1.0,,2,160,7.060260772705078,0.9002770083102493,0.8686621645601701,0.8431734317343174,0.828767771605391
54,Cora,SGConv,1.0,,2,160,7.548943281173706,0.9067405355493998,0.8965647851349187,0.8690036900369004,0.8512911529716016
55,Cora,SGConv,1.0,,2,160,8.25308871269226,0.9108956602031394,0.9034922762496456,0.8597785977859779,0.8470929492012206
56,Cora,SGConv,1.0,,3,180,9.55990433692932,0.855493998153278,0.7720389390568348,0.8431734317343174,0.7745998440855217
57,Cora,SGConv,1.0,,3,180,9.447227954864502,0.8707294552169899,0.7957311292362973,0.8044280442804428,0.7389179591459929
58,Cora,SGConv,1.0,,3,180,9.780551433563232,0.91735918744229,0.909064487695572,0.8745387453874539,0.8654858220555406
59,Cora,SGConv,1.0,,3,180,8.243927955627441,0.9002770083102493,0.8884317739915671,0.8763837638376384,0.8619456258673253
60,Cora,SGConv,1.0,,3,180,8.650886535644531,0.9062788550323176,0.8969940539692975,0.8690036900369004,0.8427015025544752
61,Cora,SSGConv,1.0,,1,150,7.836369037628174,0.8961218836565097,0.8877567439992232,0.8284132841328413,0.8088383249065579
62,Cora,SSGConv,1.0,,1,150,6.984076023101807,0.8951985226223453,0.8882942267709776,0.8431734317343174,0.8285053664368116
63,Cora,SSGConv,1.0,,1,150,7.931105136871338,0.8938134810710988,0.8834793489683943,0.8542435424354243,0.8429870715993928
64,Cora,SSGConv,1.0,,1,150,8.61729121208191,0.8961218836565097,0.8881118696914763,0.8302583025830258,0.8122853518263174
65,Cora,SSGConv,1.0,,1,150,11.92154026031494,0.8878116343490304,0.8792898459386527,0.8468634686346863,0.8348125955127115
66,Cora,SSGConv,1.0,,2,200,11.264962196350098,0.922437673130194,0.9147179223275484,0.8450184501845018,0.8262895925378512
67,Cora,SSGConv,1.0,,2,200,12.481899499893188,0.92797783933518,0.9218301462056104,0.8763837638376384,0.8621320825628771
68,Cora,SSGConv,1.0,,2,200,12.79733157157898,0.930286241920591,0.9228789602454373,0.8985239852398524,0.8901065465998916
69,Cora,SSGConv,1.0,,2,200,12.956095218658447,0.9270544783010156,0.9217950001518288,0.8874538745387454,0.8748182075843973
70,Cora,SSGConv,1.0,,2,200,11.499855756759644,0.92797783933518,0.9208221959505084,0.8782287822878229,0.8674142229135533
71,Cora,SSGConv,1.0,,3,200,13.393052101135254,0.922899353647276,0.9170671697417344,0.8929889298892989,0.879401774895998
72,Cora,SSGConv,1.0,,3,200,12.371128797531128,0.9145891043397968,0.909107303946644,0.8929889298892989,0.8794317650723065
73,Cora,SSGConv,1.0,,3,200,13.09418559074402,0.917820867959372,0.9078699019973442,0.8856088560885609,0.8592074040368208
74,Cora,SSGConv,1.0,,3,200,13.607479095458984,0.9136657433056324,0.90315000646907,0.8745387453874539,0.87512616210458
75,Cora,SSGConv,1.0,,3,200,13.986742734909058,0.9159741458910434,0.9035639596632968,0.8745387453874539,0.8584830780299616
76,Cora,GMM,,mean,1,160,3.499837636947632,0.9732225300092336,0.9749270877993396,0.8800738007380073,0.8534724617699937
