index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
56,Cora,SGConv,1.0,,3,180,9.191654205322266,0.8855032317636196,0.8595660744162897,0.8634686346863468,0.8272811989850121
57,Cora,SGConv,1.0,,3,180,8.853651523590088,0.902123730378578,0.8954316869074337,0.8966789667896679,0.8879149469239688
58,Cora,SGConv,1.0,,3,180,8.993247270584106,0.9081255771006465,0.8991888743851446,0.8616236162361623,0.8455868902993159
59,Cora,SGConv,1.0,,3,180,8.858173847198486,0.922437673130194,0.911722794335828,0.8468634686346863,0.8352381570558043
60,Cora,SGConv,1.0,,3,180,9.082027912139893,0.9187442289935364,0.9074550691481466,0.8523985239852399,0.8274091660370134
61,Cora,SSGConv,1.0,,1,150,7.801621913909912,0.8901200369344414,0.8801522708216949,0.8505535055350554,0.8311854135657334
62,Cora,SSGConv,1.0,,1,150,8.254419326782227,0.8915050784856879,0.8845898942361966,0.8487084870848709,0.8352428698786215
63,Cora,SSGConv,1.0,,1,150,7.223217964172363,0.8919667590027701,0.8835066284807486,0.8394833948339483,0.8275167566971503
64,Cora,SSGConv,1.0,,1,150,6.981574296951294,0.8975069252077562,0.891894362382334,0.8284132841328413,0.8061765616601383
65,Cora,SSGConv,1.0,,1,150,7.2023398876190186,0.8938134810710988,0.8891760028657105,0.8265682656826568,0.8121061370970423
66,Cora,SSGConv,1.0,,2,200,11.63628625869751,0.9261311172668514,0.9170098421711116,0.8929889298892989,0.8816610698959703
67,Cora,SSGConv,1.0,,2,200,12.928176164627075,0.9321329639889196,0.9276947756543974,0.8948339483394834,0.8804065756639069
68,Cora,SSGConv,1.0,,2,200,12.65863275527954,0.92797783933518,0.92093513399953,0.8597785977859779,0.8518994043318304
69,Cora,SSGConv,1.0,,2,200,12.24495244026184,0.92797783933518,0.921815457511832,0.8763837638376384,0.8607053497080962
70,Cora,SSGConv,1.0,,2,200,13.116735935211182,0.9238227146814404,0.9161178960457168,0.8782287822878229,0.8691729365619503
71,Cora,SSGConv,1.0,,3,200,12.634196281433104,0.9164358264081256,0.9027054504364358,0.8819188191881919,0.8779416909455192
72,Cora,SSGConv,1.0,,3,200,13.719128608703612,0.9182825484764544,0.90882295916572,0.9003690036900369,0.8902549531701022
73,Cora,SSGConv,1.0,,3,200,15.238188028335571,0.9349030470914128,0.9291986325275136,0.8431734317343174,0.8407165162504946
74,Cora,SSGConv,1.0,,3,200,13.586503744125366,0.9242843951985226,0.917264547765998,0.8634686346863468,0.8478550707991489
75,Cora,SSGConv,1.0,,3,200,14.071194171905518,0.920129270544783,0.913854732459149,0.8837638376383764,0.8627127501858294
76,Cora,GMM,,mean,1,160,3.3949742317199707,0.8956602031394275,0.8922043004557271,0.6863468634686347,0.6539210557365832
77,Cora,GMM,,mean,1,160,3.639366865158081,0.9709141274238228,0.9723001168073028,0.8357933579335793,0.8247712178125829
78,Cora,GMM,,mean,1,160,3.692280530929565,0.969529085872576,0.9722864185949976,0.8413284132841329,0.826446741443874
79,Cora,GMM,,mean,1,160,3.9076569080352783,0.969529085872576,0.9715113335953978,0.8634686346863468,0.8518849208514957
80,Cora,GMM,,mean,1,160,3.855355501174927,0.902123730378578,0.8999682969267057,0.6734317343173432,0.619268228964437
81,Cora,GMM,,mean,2,140,3.653149127960205,0.9598337950138504,0.948735433639001,0.7527675276752768,0.7264868089728128
82,Cora,GMM,,mean,2,140,3.6377573013305664,0.9759926131117268,0.9763070791936036,0.8247232472324724,0.7988226318792335
83,Cora,GMM,,mean,2,140,3.920443058013916,0.9916897506925209,0.9913960597683024,0.8782287822878229,0.8699938841464763
