index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
28,Cora,SAGEConv,,mean,3,130,6.6422953605651855,0.9658356417359188,0.9637039912398132,0.8653136531365314,0.8505313139292798
29,Cora,SAGEConv,,mean,3,130,6.829348802566528,0.9570637119113572,0.954126124506341,0.9077490774907748,0.8957332952655103
30,Cora,SAGEConv,,mean,3,130,6.662986755371094,0.9778393351800554,0.97662384274775,0.9003690036900369,0.8925735993941687
31,Cora,GATConv,1.0,mean,1,140,3.491422176361084,0.8938134810710988,0.8890621776068756,0.8062730627306273,0.8012389190728039
32,Cora,GATConv,1.0,mean,1,140,3.651770830154419,0.8998153277931671,0.8940759788233864,0.8284132841328413,0.8112529914433427
33,Cora,GATConv,1.0,mean,1,140,3.619697570800781,0.8951985226223453,0.8903769294258748,0.8357933579335793,0.8200915523208686
34,Cora,GATConv,1.0,mean,1,140,3.985798120498657,0.8758079409048938,0.8620073634914476,0.8191881918819188,0.8040143204530518
35,Cora,GATConv,1.0,mean,1,140,3.916738986968994,0.8928901200369345,0.8894808583206909,0.8136531365313653,0.8061552379911731
36,Cora,GATConv,1.0,mean,2,110,3.8633882999420166,0.901662049861496,0.8911886476758655,0.8708487084870848,0.8563859622694495
37,Cora,GATConv,1.0,mean,2,110,3.730224132537842,0.9085872576177284,0.8965557531135753,0.8468634686346863,0.8414849896786362
38,Cora,GATConv,1.0,mean,2,110,3.658402442932129,0.8998153277931671,0.8899365392117445,0.8523985239852399,0.8401871386742966
39,Cora,GATConv,1.0,mean,2,110,4.176548719406128,0.9044321329639888,0.8923047200270997,0.8542435424354243,0.8446237167241666
40,Cora,GATConv,1.0,mean,2,110,3.912496328353882,0.8933518005540166,0.8830575674498512,0.8597785977859779,0.8380955027112389
41,Cora,GATConv,1.0,mean,3,110,4.25151252746582,0.8998153277931671,0.8841151344143731,0.8690036900369004,0.8497627371584702
42,Cora,GATConv,1.0,mean,3,110,4.184003591537476,0.9007386888273314,0.8867353474084773,0.8579335793357934,0.8319879736901379
43,Cora,GATConv,1.0,mean,3,110,4.265652418136597,0.9002770083102493,0.8924520512087427,0.8228782287822878,0.8028490472058744
44,Cora,GATConv,1.0,mean,3,110,4.1605260372161865,0.8767313019390581,0.8615454174288688,0.8173431734317343,0.8030748641084899
45,Cora,GATConv,1.0,mean,3,110,4.312086820602417,0.8947368421052632,0.8831566759931251,0.8376383763837638,0.818690894405815
46,Cora,SGConv,1.0,,1,150,8.239223003387451,0.8873499538319483,0.8760347989976417,0.8394833948339483,0.8219651284175152
47,Cora,SGConv,1.0,,1,150,7.798629999160767,0.8924284395198523,0.8812828916914067,0.8468634686346863,0.8436094700177914
48,Cora,SGConv,1.0,,1,150,7.377023220062256,0.8859649122807017,0.8741148216941816,0.8284132841328413,0.8125427600858325
49,Cora,SGConv,1.0,,1,150,7.560117244720459,0.894275161588181,0.8890545966349084,0.8154981549815498,0.7933020460920428
50,Cora,SGConv,1.0,,1,150,7.862434148788452,0.8965835641735919,0.8876460859357147,0.8357933579335793,0.8116189062758706
51,Cora,SGConv,1.0,,2,160,8.32611346244812,0.917820867959372,0.9083786690276278,0.8653136531365314,0.8540701582476641
52,Cora,SGConv,1.0,,2,160,8.42503833770752,0.9187442289935364,0.9113103363323898,0.8597785977859779,0.8492434543245528
53,Cora,SGConv,1.0,,2,160,8.48077654838562,0.9081255771006465,0.9005157464519822,0.8671586715867159,0.853878095670148
54,Cora,SGConv,1.0,,2,160,8.40130090713501,0.9145891043397968,0.9074182436378704,0.8911439114391144,0.8859019220857591
55,Cora,SGConv,1.0,,2,160,8.065071821212769,0.9182825484764544,0.9102819142332664,0.8745387453874539,0.8703385878799749
56,Cora,SGConv,1.0,,3,180,9.975350618362429,0.9108956602031394,0.9006223988700253,0.8671586715867159,0.846168512138133
57,Cora,SGConv,1.0,,3,180,10.556556701660156,0.917820867959372,0.909534538672892,0.8634686346863468,0.8589307202982651
58,Cora,SGConv,1.0,,3,180,10.478373765945436,0.9053554939981532,0.893116146372251,0.8985239852398524,0.8786277992448286
59,Cora,SGConv,1.0,,3,180,11.125131130218506,0.9168975069252078,0.907829840633758,0.8726937269372693,0.8620739291738769
60,Cora,SGConv,1.0,,3,180,11.364044666290283,0.9104339796860572,0.9034697028500264,0.8763837638376384,0.8609795834090057
61,Cora,SSGConv,1.0,,1,150,10.191580057144163,0.8878116343490304,0.8817376047596978,0.8099630996309963,0.7810911490539645
62,Cora,SSGConv,1.0,,1,150,9.766307592391968,0.8924284395198523,0.8833686785384643,0.8376383763837638,0.8127660345424234
63,Cora,SSGConv,1.0,,1,150,9.70287275314331,0.8855032317636196,0.8792867435725676,0.8616236162361623,0.8474400847716451
64,Cora,SSGConv,1.0,,1,150,9.818886041641235,0.889196675900277,0.882225405878897,0.8357933579335793,0.8108047426567503
65,Cora,SSGConv,1.0,,1,150,8.76175332069397,0.8910433979686058,0.8792665395684084,0.8173431734317343,0.7886224784430403
66,Cora,SSGConv,1.0,,2,200,13.625640630722046,0.92797783933518,0.9204487967277324,0.8966789667896679,0.8893398088230898
67,Cora,SSGConv,1.0,,2,200,12.700478315353394,0.920129270544783,0.912167631825378,0.911439114391144,0.9030399190013664
68,Cora,SSGConv,1.0,,2,200,11.95292067527771,0.922899353647276,0.9159467443972862,0.8911439114391144,0.886054850417697
69,Cora,SSGConv,1.0,,2,200,12.382136821746826,0.9293628808864266,0.9245814855504996,0.8819188191881919,0.8646731031830627
70,Cora,SSGConv,1.0,,2,200,12.486348152160645,0.9335180055401662,0.9280976596242816,0.8671586715867159,0.8494861866149677
71,Cora,SSGConv,1.0,,3,200,15.168484687805176,0.9182825484764544,0.910721949640336,0.8726937269372693,0.8654506975744684
72,Cora,SSGConv,1.0,,3,200,14.266188859939575,0.9090489381348108,0.8953509176575228,0.8819188191881919,0.868299867245392
73,Cora,SSGConv,1.0,,3,200,14.016774654388428,0.9307479224376732,0.9238558226738968,0.8856088560885609,0.8812367001093292
74,Cora,SSGConv,1.0,,3,200,14.067492246627808,0.922437673130194,0.9128374776391868,0.8690036900369004,0.8532416090277788
75,Cora,SSGConv,1.0,,3,200,13.320752382278442,0.91735918744229,0.9110866342459296,0.9095940959409594,0.9003248064149318
76,Cora,GMM,,mean,1,160,3.409651279449463,0.9699907663896584,0.9728206070073312,0.8690036900369004,0.8547178858924609
77,Cora,GMM,,mean,1,160,3.5292975902557373,0.974145891043398,0.9754790990566232,0.8856088560885609,0.8795811419424066
78,Cora,GMM,,mean,1,160,3.608771085739136,0.969067405355494,0.9700757365619778,0.8284132841328413,0.8151938684590819
79,Cora,GMM,,mean,1,160,3.62729811668396,0.9515235457063712,0.9524035574424088,0.7878228782287823,0.7615905938754006
80,Cora,GMM,,mean,1,160,3.698062896728516,0.9492151431209604,0.9506725927649244,0.7878228782287823,0.7508333519505229
81,Cora,GMM,,mean,2,140,3.953676462173462,0.9879963065558632,0.988086192631383,0.8819188191881919,0.8744021831156789
82,Cora,GMM,,mean,2,140,3.678868532180786,0.9773776546629732,0.9758371768218824,0.8560885608856088,0.8309801325002847
83,Cora,GMM,,mean,2,140,3.74629807472229,0.9939981532779316,0.9939225425777932,0.8800738007380073,0.8687309510306909
84,Cora,GMM,,mean,2,140,3.769415855407715,0.9838411819021238,0.983986658284208,0.8228782287822878,0.804722042536641
85,Cora,GMM,,mean,2,140,3.7120728492736816,0.9907663896583564,0.9917050209046816,0.8671586715867159,0.8541695094488775
86,Cora,GMM,,mean,3,120,3.4974818229675293,0.9916897506925209,0.9897024865350852,0.9003690036900369,0.889234435899049
87,Cora,GMM,,mean,3,120,3.5795469284057617,0.9939981532779316,0.9939075794741228,0.8394833948339483,0.8133790927104981
88,Cora,GMM,,mean,3,120,3.628690242767334,0.9755309325946444,0.9714880157629252,0.8708487084870848,0.8583736367643883
89,Cora,GMM,,mean,3,120,3.603147268295288,0.9787626962142196,0.9768367717853376,0.8948339483394834,0.886934163082168
90,Cora,GMM,,mean,3,120,3.688543558120728,0.9718374884579872,0.9723967389941416,0.8339483394833949,0.8075816802678639
91,BZR,GCNConv,,add,2,400,8.693068981170654,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
92,BZR,GCNConv,,add,2,400,9.477288246154783,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
93,BZR,GCNConv,,add,2,400,9.350367069244385,0.7777777777777778,0.4375,0.8271604938271605,0.4527027027027027
94,BZR,GCNConv,,add,2,400,8.600343465805054,0.7746913580246914,0.4365217391304347,0.8395061728395061,0.4563758389261745
95,BZR,GCNConv,,add,2,400,8.770472764968872,0.7777777777777778,0.4375,0.8271604938271605,0.4527027027027027
96,BZR,GCNConv,,add,3,400,11.302712440490724,0.8117283950617284,0.5052939851317865,0.7530864197530864,0.474025974025974
97,BZR,GCNConv,,add,3,400,12.332337141036987,0.8271604938271605,0.6792986425339367,0.8518518518518519,0.6844155844155844
98,BZR,GCNConv,,add,3,400,11.055251121520996,0.8024691358024691,0.4601686972820993,0.7407407407407407,0.425531914893617
99,BZR,GCNConv,,add,3,400,10.390211582183838,0.845679012345679,0.7043795620437956,0.7777777777777778,0.5266233766233767
100,BZR,GCNConv,,add,3,400,11.308186769485474,0.808641975308642,0.5579225352112676,0.8024691358024691,0.543661971830986
101,BZR,GCNConv,,add,4,2500,84.70623588562012,0.9691358024691358,0.9529589407050352,0.8024691358024691,0.6884615384615385
102,BZR,GCNConv,,add,4,2500,86.55129170417786,0.984567901234568,0.9766081871345028,0.8148148148148148,0.7145877378435518
103,BZR,GCNConv,,add,4,2500,87.65554547309875,0.9969135802469136,0.9950439770554492,0.8148148148148148,0.7372972972972973
104,BZR,GCNConv,,add,4,2500,84.37021613121033,0.9969135802469136,0.995420559426722,0.8395061728395061,0.7269898885143894
105,BZR,GCNConv,,add,4,2500,85.08332800865173,0.9506172839506172,0.9211822660098524,0.8395061728395061,0.7407042600344742
106,BZR,SGConv,1.0,,2,300,5.84138035774231,0.7746913580246914,0.4365217391304347,0.8395061728395061,0.4563758389261745
107,BZR,SGConv,1.0,,2,300,5.826958894729614,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
108,BZR,SGConv,1.0,,2,300,5.849034070968628,0.7993827160493827,0.4442538593481989,0.7407407407407407,0.425531914893617
109,BZR,SGConv,1.0,,2,300,5.788126230239868,0.7777777777777778,0.4375,0.8271604938271605,0.4527027027027027
110,BZR,SGConv,1.0,,2,300,5.666914463043213,0.7870370370370371,0.4404145077720207,0.7901234567901234,0.4413793103448276
111,BZR,SGConv,1.0,,3,1500,38.81125450134277,0.8703703703703703,0.7516788321167883,0.8024691358024691,0.7022058823529411
112,BZR,SGConv,1.0,,3,1500,38.6941237449646,0.8549382716049383,0.7515621176278653,0.8271604938271605,0.6977611940298507
113,BZR,SGConv,1.0,,3,1500,39.80693864822388,0.8827160493827161,0.812807881773399,0.8271604938271605,0.6792986425339366
114,BZR,SGConv,1.0,,3,1500,39.89387392997742,0.8611111111111112,0.748129977369703,0.7901234567901234,0.6222222222222222
115,BZR,SGConv,1.0,,3,1500,39.35295271873474,0.8950617283950617,0.8325123152709359,0.8148148148148148,0.6849883329012186
116,BZR,SGConv,1.0,,4,1100,36.23127508163452,0.9382716049382716,0.904862579281184,0.8518518518518519,0.7409381663113006
117,BZR,SGConv,1.0,,4,1100,36.34135341644287,0.9351851851851852,0.8971692837819456,0.8395061728395061,0.7407042600344742
118,BZR,SGConv,1.0,,4,1100,37.06537866592407,0.9660493827160492,0.9485380116959063,0.8765432098765432,0.8052884615384615
119,BZR,SGConv,1.0,,4,1100,36.44832706451416,0.925925925925926,0.8858350951374206,0.8888888888888888,0.7537993920972644
120,BZR,SGConv,1.0,,4,1100,34.73322415351868,0.9598765432098766,0.9391812865497076,0.8518518518518519,0.7251131221719457
121,BZR,SSGConv,1.0,,2,300,6.156488418579102,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
122,BZR,SSGConv,1.0,,2,300,5.873981475830078,0.7932098765432098,0.4423407917383821,0.7654320987654321,0.4335664335664336
123,BZR,SSGConv,1.0,,2,300,6.009638786315918,0.8024691358024691,0.4452054794520548,0.7283950617283951,0.4214285714285714
124,BZR,SSGConv,1.0,,2,300,5.872833967208862,0.7808641975308642,0.438474870017331,0.8148148148148148,0.4489795918367346
125,BZR,SSGConv,1.0,,2,300,6.092926025390625,0.7962962962962963,0.4432989690721649,0.7530864197530864,0.4295774647887324
126,BZR,SSGConv,1.0,,3,1400,36.400903940200806,0.8425925925925926,0.7145473076856634,0.8765432098765432,0.7370129870129871
127,BZR,SSGConv,1.0,,3,1400,37.641562700271606,0.845679012345679,0.7222222222222222,0.7654320987654321,0.5777777777777778
128,BZR,SSGConv,1.0,,3,1400,38.09016990661621,0.8611111111111112,0.7442778216258878,0.7901234567901234,0.6429867772880478
129,BZR,SSGConv,1.0,,3,1400,38.18884992599487,0.8796296296296297,0.7460151554742618,0.7901234567901234,0.6902137232845895
130,BZR,SSGConv,1.0,,3,1400,37.68237519264221,0.8518518518518519,0.7293044628559493,0.7530864197530864,0.6105769230769231
131,BZR,SSGConv,1.0,,4,1000,33.69481539726257,0.941358024691358,0.9080521575480576,0.8395061728395061,0.7877444063696835
132,BZR,SSGConv,1.0,,4,1000,31.23167538642884,0.9691358024691358,0.954443194600675,0.8271604938271605,0.7394301470588235
133,BZR,SSGConv,1.0,,4,1000,33.81966257095337,0.9320987654320988,0.8860249440358171,0.8024691358024691,0.7344262295081967
134,BZR,SSGConv,1.0,,4,1000,34.13002848625183,0.9382716049382716,0.903771903771904,0.8024691358024691,0.7249575551782683
135,BZR,SSGConv,1.0,,4,1000,33.56706929206848,0.9320987654320988,0.8953488372093024,0.8518518518518519,0.7065217391304348
136,BZR,TAGConv,2.0,,2,900,19.166253566741943,0.8549382716049383,0.7548891786179921,0.8024691358024691,0.6334841628959276
137,BZR,TAGConv,2.0,,2,900,18.53677129745484,0.8518518518518519,0.7251131221719458,0.8024691358024691,0.6884615384615385
138,BZR,TAGConv,2.0,,2,900,18.00939702987671,0.8364197530864198,0.715954015383343,0.8148148148148148,0.6666666666666666
139,BZR,TAGConv,2.0,,2,900,18.97193741798401,0.8395061728395061,0.7193496801705757,0.8395061728395061,0.7631046119235096
140,BZR,TAGConv,2.0,,2,900,18.508468866348267,0.8302469135802469,0.6418162448996001,0.7777777777777778,0.4866197183098591
141,BZR,TAGConv,2.0,,3,500,14.937784671783447,0.8734567901234568,0.8015862347089662,0.8024691358024691,0.6727272727272726
142,BZR,TAGConv,2.0,,3,500,13.678846836090088,0.9197530864197532,0.8687277940534813,0.7777777777777778,0.5597826086956521
143,BZR,TAGConv,2.0,,3,500,13.577221870422363,0.9228395061728396,0.8760994263862333,0.7901234567901234,0.5979562043795621
144,BZR,TAGConv,2.0,,3,500,14.235923767089844,0.9135802469135802,0.863701923076923,0.8765432098765432,0.7709276018099547
145,BZR,TAGConv,2.0,,3,500,13.796528339385986,0.925925925925926,0.8788256560493672,0.8024691358024691,0.7249575551782683
146,BZR,TAGConv,2.0,,4,700,25.09009289741516,0.9753086419753086,0.9646346122359876,0.8271604938271605,0.6977611940298507
147,BZR,TAGConv,2.0,,4,700,23.924291372299194,0.9382716049382716,0.90981461893893,0.8888888888888888,0.828752642706131
148,BZR,TAGConv,2.0,,4,700,24.605489253997803,0.9537037037037036,0.9327009624039326,0.9012345679012346,0.7226027397260274
149,BZR,TAGConv,2.0,,4,700,25.034050703048703,0.9814814814814816,0.9714587737843552,0.8024691358024691,0.7344262295081967
150,BZR,TAGConv,2.0,,4,700,24.179575204849243,0.9691358024691358,0.9539641943734016,0.8395061728395061,0.7111111111111111
151,BZR,GMM,,mean,2,200,5.063727140426636,0.7746913580246914,0.4365217391304347,0.8395061728395061,0.4563758389261745
152,BZR,GMM,,mean,2,200,4.969108581542969,0.7901234567901234,0.4554621848739495,0.7901234567901234,0.4413793103448276
153,BZR,GMM,,mean,2,200,4.464043617248535,0.7901234567901234,0.4413793103448276,0.7654320987654321,0.4335664335664335
154,BZR,GMM,,mean,2,200,4.515639781951904,0.7777777777777778,0.4375,0.8271604938271605,0.4527027027027027
155,BZR,GMM,,mean,2,200,4.367063045501709,0.8117283950617284,0.4784536218498483,0.7283950617283951,0.4619565217391304
156,BZR,GMM,,mean,3,700,19.23192262649536,0.8672839506172839,0.7556432517758485,0.7901234567901234,0.6609209554296971
157,BZR,GMM,,mean,3,700,19.12669801712036,0.8487654320987654,0.7257415309136767,0.8641975308641975,0.7689914441275603
158,BZR,GMM,,mean,3,700,18.821734189987183,0.8425925925925926,0.7187452128474409,0.8395061728395061,0.7407042600344742
