index,dataset,layer,K,aggr,layers_number,epochs_number,training_time,train_accuracy,train_F1,test_accuracy,test_F1
156,BZR,GMM,,mean,3,700,19.45531439781189,0.8425925925925926,0.7266727317839715,0.8271604938271605,0.5625
157,BZR,GMM,,mean,3,700,19.13916301727295,0.8364197530864198,0.64116602235921,0.7160493827160493,0.5623678646934461
158,BZR,GMM,,mean,3,700,19.37813711166382,0.845679012345679,0.726258871240284,0.8148148148148148,0.6666666666666667
159,BZR,GMM,,mean,3,700,19.18818163871765,0.8703703703703703,0.7666666666666666,0.8518518518518519,0.7545454545454544
160,BZR,GMM,,mean,3,700,19.434061765670776,0.8271604938271605,0.705989110707804,0.8024691358024691,0.6884615384615385
161,BZR,GMM,,mean,4,1000,32.894877910614014,0.8858024691358025,0.8017037465883715,0.8148148148148148,0.5896656534954408
162,BZR,GMM,,mean,4,1000,34.47820854187012,0.9660493827160492,0.9441090219078834,0.7901234567901234,0.7308970099667775
163,BZR,GMM,,mean,4,1000,33.82000231742859,0.9691358024691358,0.9495106900205696,0.7777777777777778,0.7191833590138674
164,BZR,GMM,,mean,4,1000,33.22738862037659,0.9598765432098766,0.9347735191637632,0.8518518518518519,0.7857142857142857
165,BZR,GMM,,mean,4,1000,33.18515348434448,0.9691358024691358,0.9518859518859518,0.8518518518518519,0.7545454545454544
166,BZR,GINConv,,,2,1200,24.643107891082764,0.8858024691358025,0.7929068702817558,0.8395061728395061,0.7269898885143894
167,BZR,GINConv,,,2,1200,23.822344064712524,0.9444444444444444,0.9162454044117648,0.8395061728395061,0.7526427061310782
168,BZR,GINConv,,,2,1200,24.24470615386963,0.9351851851851852,0.8983734372899583,0.8888888888888888,0.8109929997407311
169,BZR,GINConv,,,2,1200,25.05280876159668,0.9351851851851852,0.8919159346158123,0.8518518518518519,0.7545454545454545
170,BZR,GINConv,,,2,1200,25.483954429626465,0.9228395061728396,0.8790159967737599,0.8518518518518519,0.7409381663113006
171,BZR,GINConv,,,3,1200,31.088345050811768,0.9938271604938272,0.9910714285714286,0.8271604938271605,0.6576086956521738
172,BZR,GINConv,,,3,1200,30.252931356430054,1.0,1.0,0.8518518518518519,0.7545454545454544
173,BZR,GINConv,,,3,1200,29.305381298065186,1.0,1.0,0.8395061728395061,0.8
174,BZR,GINConv,,,3,1200,29.09094762802124,1.0,1.0,0.7901234567901234,0.7224349929449707
175,BZR,GINConv,,,3,1200,28.757837295532227,1.0,1.0,0.8148148148148148,0.6849883329012186
176,BZR,GINConv,,,4,200,5.68151330947876,0.9475308641975309,0.921322153498936,0.9012345679012346,0.8272921108742004
177,BZR,GINConv,,,4,200,5.920538663864136,0.9598765432098766,0.9355717017208414,0.8148148148148148,0.6199562089458868
178,BZR,GINConv,,,4,200,5.725494384765625,0.9691358024691358,0.9534696691176472,0.8888888888888888,0.8109929997407311
179,BZR,GINConv,,,4,200,5.851181268692017,0.941358024691358,0.9091056742510372,0.8148148148148148,0.7372972972972973
180,BZR,GINConv,,,4,200,6.062597036361694,0.9722222222222222,0.9564457588385537,0.8271604938271605,0.7136363636363636
181,BZR,GATConv,1.0,mean,2,2000,64.21075057983398,0.8734567901234568,0.7916790816566563,0.8271604938271605,0.6576086956521738
182,BZR,GATConv,1.0,mean,2,2000,64.84325909614563,0.8271604938271605,0.6515861433289807,0.8395061728395061,0.7269898885143894
183,BZR,GATConv,1.0,mean,2,2000,65.96056890487671,0.8888888888888888,0.8226600985221675,0.8641975308641975,0.6720647773279351
184,BZR,GATConv,1.0,mean,2,2000,64.16834688186646,0.8672839506172839,0.803084055349041,0.8148148148148148,0.6199562089458868
185,BZR,GATConv,1.0,mean,2,2000,65.63648128509521,0.8672839506172839,0.7695475973864858,0.8641975308641975,0.7805959123368629
186,BZR,GATConv,1.0,mean,3,2200,106.99038624763487,0.9228395061728396,0.8729750497906439,0.7777777777777778,0.7191833590138674
187,BZR,GATConv,1.0,mean,3,2200,107.361163854599,0.9475308641975309,0.9167560868710988,0.8024691358024691,0.7142857142857142
